accuracy,dataset,frobenius,graph_id,l1,method,seed
0.02222222276031971,empirical,2.730348825454712,184,0.01599401794373989,mlp_sinkhorn,5
0.25555557012557983,empirical,2.480314016342163,184,0.013739208690822124,gin,5
0.7444444298744202,empirical,1.7499045133590698,184,0.007206315640360117,gat,5
0.04444444552063942,empirical,2.7849910259246826,184,0.016673846170306206,faq,6
1.0,empirical,0.0,184,0.0,heuristic_strength,6
0.24444444477558136,empirical,2.484995126724243,184,0.013833064585924149,heuristic_degree,6
1.0,empirical,0.0,184,0.0,heuristic_centrality,6
0.02222222276031971,empirical,2.655815601348877,184,0.015369269996881485,mlp_sinkhorn,6
0.25555557012557983,empirical,2.350473642349243,184,0.013142654672265053,gin,6
0.6666666865348816,empirical,1.8698334693908691,184,0.008599771186709404,gat,6
0.04444444552063942,empirical,2.784389019012451,184,0.016669321805238724,faq,7
1.0,empirical,0.0,184,0.0,heuristic_strength,7
0.30000001192092896,empirical,2.446810722351074,184,0.013159096240997314,heuristic_degree,7
1.0,empirical,0.0,184,0.0,heuristic_centrality,7
0.02222222276031971,empirical,2.669790267944336,184,0.015342130325734615,mlp_sinkhorn,7
0.2666666805744171,empirical,2.3719592094421387,184,0.013170738704502583,gin,7
0.7111111283302307,empirical,1.8720968961715698,184,0.008241490460932255,gat,7
0.04444444552063942,empirical,2.787702798843384,184,0.016715247184038162,faq,8
1.0,empirical,0.0,184,0.0,heuristic_strength,8
0.2777777910232544,empirical,2.534698724746704,184,0.013972589746117592,heuristic_degree,8
1.0,empirical,0.0,184,0.0,heuristic_centrality,8
0.011111111380159855,empirical,2.6961939334869385,184,0.015646440908312798,mlp_sinkhorn,8
0.2888889014720917,empirical,2.4387803077697754,184,0.013547152280807495,gin,8
0.6777777671813965,empirical,1.9052619934082031,184,0.008477683179080486,gat,8
0.04444444552063942,empirical,2.784449815750122,184,0.016659362241625786,faq,9
1.0,empirical,0.0,184,0.0,heuristic_strength,9
0.3222222328186035,empirical,2.4943044185638428,184,0.013542554341256618,heuristic_degree,9
1.0,empirical,0.0,184,0.0,heuristic_centrality,9
0.011111111380159855,empirical,2.701721668243408,184,0.015740204602479935,mlp_sinkhorn,9
0.23333333432674408,empirical,2.443288564682007,184,0.013331866823136806,gin,9
0.7222222089767456,empirical,1.801606297492981,184,0.007212625816464424,gat,9
0.011111111380159855,empirical,2.8120851516723633,185,0.01693044789135456,faq,0
1.0,empirical,0.0,185,0.0,heuristic_strength,0
0.23333333432674408,empirical,2.5524466037750244,185,0.014530466869473457,heuristic_degree,0
1.0,empirical,0.0,185,0.0,heuristic_centrality,0
0.03333333507180214,empirical,2.6977624893188477,185,0.015830298885703087,mlp_sinkhorn,0
0.25555557012557983,empirical,2.4470319747924805,185,0.013233250938355923,gin,0
0.6777777671813965,empirical,2.04488205909729,185,0.00868947058916092,gat,0
0.011111111380159855,empirical,2.8120851516723633,185,0.01693044789135456,faq,1
1.0,empirical,0.0,185,0.0,heuristic_strength,1
0.2888889014720917,empirical,2.587583541870117,185,0.014323863200843334,heuristic_degree,1
1.0,empirical,0.0,185,0.0,heuristic_centrality,1
0.0,empirical,2.7023844718933105,185,0.015836525708436966,mlp_sinkhorn,1
0.30000001192092896,empirical,2.330456256866455,185,0.01249625813215971,gin,1
0.6555555462837219,empirical,2.043426275253296,185,0.008775223977863789,gat,1
0.011111111380159855,empirical,2.8120851516723633,185,0.01693044789135456,faq,2
1.0,empirical,0.0,185,0.0,heuristic_strength,2
